plan;supply_date_start;supply_date_end;amount;country
monthly;2019-12-17;2020-01-17 00:00:00;12;grmany
monthly;2019-12-17;2020-01-17 00:00:00;12;US
monthly;2019-12-17;2020-01-17 00:00:00;12;FR
monthly;2019-12-17;2020-01-17 00:00:00;12;france   
yearly;2019-12-17;2020-12-17 00:00:00;119;grmany
monthly;2019-12-17;2020-01-17 00:00:00;12;us
monthly;2019-12-17;2020-01-17 00:00:00;12;france   
yearly;2019-12-17;2020-12-17 00:00:00;119;US
yearly;2019-12-17;2020-12-17 00:00:00;119;grmany
yearly;2019-12-17;2020-12-17 00:00:00;119;us
monthly;2019-12-17;2020-01-17 00:00:00;12;FR
monthly;2019-12-17;2020-01-17 00:00:00;12;germany
monthly;2019-12-17;2020-01-17 00:00:00;12;france   
monthly;2019-12-17;2020-01-17 00:00:00;12;grmany
monthly;2019-12-17;2020-01-17 00:00:00;12;france   
yearly;2019-12-17;2020-12-17 00:00:00;119;grmany
yearly;2019-12-17;2020-12-17 00:00:00;119;usa
monthly;2019-12-17;2020-01-17 00:00:00;12;france
monthly;2019-12-17;2020-01-17 00:00:00;12;de
yearly;2019-12-17;2020-12-17 00:00:00;119;france
monthly;2019-12-17;2020-01-17 00:00:00;12;usa
yearly;2019-12-17;2020-12-17 00:00:00;119;de
yearly;2019-12-17;2020-12-17 00:00:00;119;france
monthly;2019-12-17;2020-01-17 00:00:00;12;us
yearly;2019-12-17;2020-12-17 00:00:00;119;us
yearly;2019-12-17;2020-12-17 00:00:00;119;DE
monthly;2019-12-17;2020-01-17 00:00:00;12;FR
yearly;2019-12-17;2020-12-17 00:00:00;119;germany
yearly;2019-12-17;2020-12-17 00:00:00;119;US
yearly;2019-12-17;2020-12-17 00:00:00;119;germany
monthly;2019-12-17;2020-01-17 00:00:00;12;usa
monthly;2019-12-17;2020-01-17 00:00:00;12;germany
yearly;2019-12-17;2020-12-17 00:00:00;119;US
yearly;2019-12-17;2020-12-17 00:00:00;119;DE
NA;NA;NA;NA;NA
monthly;2019-12-17;2020-01-17 00:00:00;12;france
monthly;2019-12-17;2020-01-17 00:00:00;12;grmany
yearly;2019-12-17;2020-12-17 00:00:00;119;france   
yearly;2019-12-17;2020-12-17 00:00:00;119;france   
monthly;2019-12-17;2020-01-17 00:00:00;12;germany
yearly;2019-12-17;2020-12-17 00:00:00;119;germany
yearly;2019-12-18;2020-12-18 00:00:00;119;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;france
yearly;2019-12-18;2020-12-18 00:00:00;119;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;us
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
yearly;2019-12-18;2020-12-18 00:00:00;119;us
monthly;2019-12-18;2020-01-18 00:00:00;12;germany
yearly;2019-12-18;2020-12-18 00:00:00;119;DE
monthly;2019-12-18;2020-01-18 00:00:00;12;US
monthly;2019-12-18;2020-01-18 00:00:00;12;france
monthly;2019-12-18;2020-01-18 00:00:00;12;usa
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;france
monthly;2019-12-18;2020-01-18 00:00:00;12;de
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
yearly;2019-12-18;2020-12-18 00:00:00;119;de
monthly;2019-12-18;2020-01-18 00:00:00;12;US
monthly;2019-12-18;2020-01-18 00:00:00;12;usa
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;DE
yearly;2019-12-18;2020-12-18 00:00:00;119;usa
monthly;2019-12-18;2020-01-18 00:00:00;12;de
monthly;2019-12-18;2020-01-18 00:00:00;12;de
monthly;2019-12-18;2020-01-18 00:00:00;12;US
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
monthly;2019-12-18;2020-01-18 00:00:00;12;de
monthly;2019-12-18;2020-01-18 00:00:00;12;france
yearly;2019-12-18;2020-12-18 00:00:00;119;grmany
yearly;2019-12-18;2020-12-18 00:00:00;119;us
monthly;2019-12-18;2020-01-18 00:00:00;12;usa
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
yearly;2019-12-18;2020-12-18 00:00:00;119;usa
yearly;2019-12-18;2020-12-18 00:00:00;119;US
monthly;2019-12-18;2020-01-18 00:00:00;12;DE
monthly;2019-12-18;2020-01-18 00:00:00;12;us
monthly;2019-12-18;2020-01-18 00:00:00;12;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
monthly;2019-12-18;2020-01-18 00:00:00;12;US
monthly;2019-12-18;2020-01-18 00:00:00;12;US
yearly;2019-12-18;2020-12-18 00:00:00;119;france
yearly;2019-12-18;2020-12-18 00:00:00;119;DE
yearly;2019-12-18;2020-12-18 00:00:00;119;DE
monthly;2019-12-18;2020-01-18 00:00:00;12;de
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
yearly;2019-12-18;2020-12-18 00:00:00;119;FR
monthly;2019-12-18;2020-01-18 00:00:00;12;US
yearly;2019-12-18;2020-12-18 00:00:00;119;DE
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;usa
yearly;2019-12-18;2020-12-18 00:00:00;119;usa
yearly;2019-12-18;2020-12-18 00:00:00;119;grmany
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;france
yearly;2019-12-18;2020-12-18 00:00:00;119;france
monthly;2019-12-18;2020-01-18 00:00:00;12;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;germany
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
yearly;2019-12-18;2020-12-18 00:00:00;119;germany
monthly;2019-12-18;2020-01-18 00:00:00;12;grmany
monthly;2019-12-18;2020-01-18 00:00:00;12;FR
yearly;2019-12-18;2020-12-18 00:00:00;119;grmany
monthly;2019-12-18;2020-01-18 00:00:00;12;france   
monthly;2019-12-18;2020-01-18 00:00:00;12;france
yearly;2019-12-18;2020-12-18 00:00:00;119;DE
yearly;2019-12-19;2020-12-19 00:00:00;119;DE
yearly;2019-12-19;2020-12-19 00:00:00;119;US
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;de
yearly;2019-12-19;2020-12-19 00:00:00;119;US
monthly;2019-12-19;2020-01-19 00:00:00;12;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;US
yearly;2019-12-19;2020-12-19 00:00:00;119;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
yearly;2019-12-19;2020-12-19 00:00:00;119;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;france
yearly;2019-12-19;2020-12-19 00:00:00;119;usa
yearly;2019-12-19;2020-12-19 00:00:00;119;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;france
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
yearly;2019-12-19;2020-12-19 00:00:00;119;france
monthly;2019-12-19;2020-01-19 00:00:00;12;de
yearly;2019-12-19;2020-12-19 00:00:00;119;US
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
monthly;2019-12-19;2020-01-19 00:00:00;12;us
monthly;2019-12-19;2020-01-19 00:00:00;12;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;france
monthly;2019-12-19;2020-01-19 00:00:00;12;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;FR
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;france
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
monthly;2019-12-19;2020-01-19 00:00:00;12;france   
monthly;2019-12-19;2020-01-19 00:00:00;12;de
yearly;2019-12-19;2020-12-19 00:00:00;119;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;de
monthly;2019-12-19;2020-01-19 00:00:00;12;germany
monthly;2019-12-19;2020-01-19 00:00:00;12;US
yearly;2019-12-19;2020-12-19 00:00:00;119;us
yearly;2019-12-19;2020-12-19 00:00:00;119;france
yearly;2019-12-19;2020-12-19 00:00:00;119;germany
yearly;2019-12-19;2020-12-19 00:00:00;119;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;france   
yearly;2019-12-19;2020-12-19 00:00:00;119;usa
yearly;2019-12-19;2020-12-19 00:00:00;119;grmany
yearly;2019-12-19;2020-12-19 00:00:00;119;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
yearly;2019-12-19;2020-12-19 00:00:00;119;germany
monthly;2019-12-19;2020-01-19 00:00:00;12;grmany
yearly;2019-12-19;2020-12-19 00:00:00;119;germany
yearly;2019-12-19;2020-12-19 00:00:00;119;usa
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
monthly;2019-12-19;2020-01-19 00:00:00;12;france
yearly;2019-12-19;2020-12-19 00:00:00;119;usa
monthly;2019-12-19;2020-01-19 00:00:00;12;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
monthly;2019-12-19;2020-01-19 00:00:00;12;us
monthly;2019-12-19;2020-01-19 00:00:00;12;us
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
yearly;2019-12-19;2020-12-19 00:00:00;119;FR
yearly;2019-12-19;2020-12-19 00:00:00;119;germany
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
yearly;2019-12-19;2020-12-19 00:00:00;119;de
monthly;2019-12-19;2020-01-19 00:00:00;12;france
monthly;2019-12-19;2020-01-19 00:00:00;12;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;us
monthly;2019-12-19;2020-01-19 00:00:00;12;germany
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
yearly;2019-12-19;2020-12-19 00:00:00;119;usa
monthly;2019-12-19;2020-01-19 00:00:00;12;france
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
monthly;2019-12-19;2020-01-19 00:00:00;12;france
yearly;2019-12-19;2020-12-19 00:00:00;119;grmany
yearly;2019-12-19;2020-12-19 00:00:00;119;us
monthly;2019-12-19;2020-01-19 00:00:00;12;US
monthly;2019-12-19;2020-01-19 00:00:00;12;FR
yearly;2019-12-19;2020-12-19 00:00:00;119;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;US
monthly;2019-12-19;2020-01-19 00:00:00;12;us
monthly;2019-12-19;2020-01-19 00:00:00;12;DE
monthly;2019-12-19;2020-01-19 00:00:00;12;france
yearly;2019-12-19;2020-12-19 00:00:00;119;grmany
monthly;2019-12-19;2020-01-19 00:00:00;12;usa
yearly;2019-12-20;2020-12-20 00:00:00;119;US
monthly;2019-12-20;2020-01-20 00:00:00;12;US
monthly;2019-12-20;2020-01-20 00:00:00;12;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;de
monthly;2019-12-20;2020-01-20 00:00:00;12;US
yearly;2019-12-20;2020-12-20 00:00:00;119;france   
monthly;2019-12-20;2020-01-20 00:00:00;12;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;us
monthly;2019-12-20;2020-01-20 00:00:00;12;france
monthly;2019-12-20;2020-01-20 00:00:00;12;de
monthly;2019-12-20;2020-01-20 00:00:00;12;DE
monthly;2019-12-20;2020-01-20 00:00:00;12;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;usa
yearly;2019-12-20;2020-12-20 00:00:00;119;us
monthly;2019-12-20;2020-01-20 00:00:00;12;DE
yearly;2019-12-20;2020-12-20 00:00:00;119;de
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;DE
yearly;2019-12-20;2020-12-20 00:00:00;119;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
yearly;2019-12-20;2020-12-20 00:00:00;119;grmany
monthly;2019-12-20;2020-01-20 00:00:00;12;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;usa
yearly;2019-12-20;2020-12-20 00:00:00;119;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;us
monthly;2019-12-20;2020-01-20 00:00:00;12;grmany
yearly;2019-12-20;2020-12-20 00:00:00;119;france
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;de
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
yearly;2019-12-20;2020-12-20 00:00:00;119;france
monthly;2019-12-20;2020-01-20 00:00:00;12;DE
monthly;2019-12-20;2020-01-20 00:00:00;12;US
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
monthly;2019-12-20;2020-01-20 00:00:00;12;grmany
yearly;2019-12-20;2020-12-20 00:00:00;119;grmany
yearly;2019-12-20;2020-12-20 00:00:00;119;usa
yearly;2019-12-20;2020-12-20 00:00:00;119;germany
yearly;2019-12-20;2020-12-20 00:00:00;119;FR
yearly;2019-12-20;2020-12-20 00:00:00;119;de
yearly;2019-12-20;2020-12-20 00:00:00;119;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;us
monthly;2019-12-20;2020-01-20 00:00:00;12;de
yearly;2019-12-20;2020-12-20 00:00:00;119;US
yearly;2019-12-20;2020-12-20 00:00:00;119;france   
monthly;2019-12-20;2020-01-20 00:00:00;12;US
monthly;2019-12-20;2020-01-20 00:00:00;12;DE
monthly;2019-12-20;2020-01-20 00:00:00;12;france
yearly;2019-12-20;2020-12-20 00:00:00;119;de
monthly;2019-12-20;2020-01-20 00:00:00;12;US
monthly;2019-12-20;2020-01-20 00:00:00;12;US
monthly;2019-12-20;2020-01-20 00:00:00;12;germany
monthly;2019-12-20;2020-01-20 00:00:00;12;grmany
monthly;2019-12-20;2020-01-20 00:00:00;12;de
monthly;2019-12-20;2020-01-20 00:00:00;12;france
monthly;2019-12-20;2020-01-20 00:00:00;12;de
yearly;2019-12-20;2020-12-20 00:00:00;119;FR
monthly;2019-12-20;2020-01-20 00:00:00;12;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;de
yearly;2019-12-21;2020-12-21 00:00:00;119;de
monthly;2019-12-21;2020-01-21 00:00:00;12;france
yearly;2019-12-21;2020-12-21 00:00:00;119;US
monthly;2019-12-21;2020-01-21 00:00:00;12;grmany
yearly;2019-12-21;2020-12-21 00:00:00;119;us
monthly;2019-12-21;2020-01-21 00:00:00;12;de
monthly;2019-12-21;2020-01-21 00:00:00;12;usa
monthly;2019-12-21;2020-01-21 00:00:00;12;FR
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;usa
yearly;2019-12-21;2020-12-21 00:00:00;119;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;US
yearly;2019-12-21;2020-12-21 00:00:00;119;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;FR
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
yearly;2019-12-21;2020-12-21 00:00:00;119;usa
monthly;2019-12-21;2020-01-21 00:00:00;12;FR
monthly;2019-12-21;2020-01-21 00:00:00;12;france   
monthly;2019-12-21;2020-01-21 00:00:00;12;france
yearly;2019-12-21;2020-12-21 00:00:00;119;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
yearly;2019-12-21;2020-12-21 00:00:00;119;US
monthly;2019-12-21;2020-01-21 00:00:00;12;FR
yearly;2019-12-21;2020-12-21 00:00:00;119;US
yearly;2019-12-21;2020-12-21 00:00:00;119;us
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;usa
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
monthly;2019-12-21;2020-01-21 00:00:00;12;US
yearly;2019-12-21;2020-12-21 00:00:00;119;FR
yearly;2019-12-21;2020-12-21 00:00:00;119;DE
monthly;2019-12-21;2020-01-21 00:00:00;12;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
yearly;2019-12-21;2020-12-21 00:00:00;119;FR
monthly;2019-12-21;2020-01-21 00:00:00;12;france   
yearly;2019-12-21;2020-12-21 00:00:00;119;france   
yearly;2019-12-21;2020-12-21 00:00:00;119;france
monthly;2019-12-21;2020-01-21 00:00:00;12;US
yearly;2019-12-21;2020-12-21 00:00:00;119;DE
yearly;2019-12-21;2020-12-21 00:00:00;119;france   
yearly;2019-12-21;2020-12-21 00:00:00;119;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
yearly;2019-12-21;2020-12-21 00:00:00;119;de
monthly;2019-12-21;2020-01-21 00:00:00;12;US
yearly;2019-12-21;2020-12-21 00:00:00;119;FR
monthly;2019-12-21;2020-01-21 00:00:00;12;de
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;germany
monthly;2019-12-21;2020-01-21 00:00:00;12;france
monthly;2019-12-21;2020-01-21 00:00:00;12;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;US
monthly;2019-12-21;2020-01-21 00:00:00;12;US
yearly;2019-12-21;2020-12-21 00:00:00;119;de
monthly;2019-12-21;2020-01-21 00:00:00;12;DE
yearly;2019-12-21;2020-12-21 00:00:00;119;DE
monthly;2019-12-21;2020-01-21 00:00:00;12;grmany
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;us
monthly;2019-12-21;2020-01-21 00:00:00;12;usa
monthly;2019-12-21;2020-01-21 00:00:00;12;us
yearly;2019-12-21;2020-12-21 00:00:00;119;us
yearly;2019-12-21;2020-12-21 00:00:00;119;germany
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
yearly;2019-12-22;2020-12-22 00:00:00;119;us
monthly;2019-12-22;2020-01-22 00:00:00;12;france
monthly;2019-12-22;2020-01-22 00:00:00;12;us
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
yearly;2019-12-22;2020-12-22 00:00:00;119;france   
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
yearly;2019-12-22;2020-12-22 00:00:00;119;de
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;us
monthly;2019-12-22;2020-01-22 00:00:00;12;france
monthly;2019-12-22;2020-01-22 00:00:00;12;france
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;us
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;france   
monthly;2019-12-22;2020-01-22 00:00:00;12;germany
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;US
monthly;2019-12-22;2020-01-22 00:00:00;12;de
yearly;2019-12-22;2020-12-22 00:00:00;119;france
monthly;2019-12-22;2020-01-22 00:00:00;12;us
yearly;2019-12-22;2020-12-22 00:00:00;119;US
yearly;2019-12-22;2020-12-22 00:00:00;119;US
monthly;2019-12-22;2020-01-22 00:00:00;12;germany
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;grmany
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;de
yearly;2019-12-22;2020-12-22 00:00:00;119;germany
monthly;2019-12-22;2020-01-22 00:00:00;12;US
yearly;2019-12-22;2020-12-22 00:00:00;119;US
monthly;2019-12-22;2020-01-22 00:00:00;12;grmany
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;us
yearly;2019-12-22;2020-12-22 00:00:00;119;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;france
yearly;2019-12-22;2020-12-22 00:00:00;119;usa
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;US
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;france
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;de
monthly;2019-12-22;2020-01-22 00:00:00;12;france   
monthly;2019-12-22;2020-01-22 00:00:00;12;us
monthly;2019-12-22;2020-01-22 00:00:00;12;US
monthly;2019-12-22;2020-01-22 00:00:00;12;US
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;US
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;france   
monthly;2019-12-22;2020-01-22 00:00:00;12;US
yearly;2019-12-22;2020-12-22 00:00:00;119;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;US
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
yearly;2019-12-22;2020-12-22 00:00:00;119;germany
yearly;2019-12-22;2020-12-22 00:00:00;119;FR
yearly;2019-12-22;2020-12-22 00:00:00;119;us
yearly;2019-12-22;2020-12-22 00:00:00;119;us
monthly;2019-12-22;2020-01-22 00:00:00;12;france
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;usa
monthly;2019-12-22;2020-01-22 00:00:00;12;de
monthly;2019-12-22;2020-01-22 00:00:00;12;FR
monthly;2019-12-22;2020-01-22 00:00:00;12;france   
yearly;2019-12-22;2020-12-22 00:00:00;119;DE
monthly;2019-12-22;2020-01-22 00:00:00;12;DE
yearly;2019-12-22;2020-12-22 00:00:00;119;usa
yearly;2019-12-22;2020-12-22 00:00:00;119;de
monthly;2019-12-22;2020-01-22 00:00:00;12;france
yearly;2019-12-22;2020-12-22 00:00:00;119;us
monthly;2019-12-22;2020-01-22 00:00:00;12;de
monthly;2019-12-22;2020-01-22 00:00:00;12;germany
monthly;2019-12-22;2020-01-22 00:00:00;12;germany
yearly;2019-12-22;2020-12-22 00:00:00;119;usa
yearly;2019-12-22;2020-12-22 00:00:00;119;US
monthly;2019-12-23;2020-01-23 00:00:00;12;US
yearly;2019-12-23;2020-12-23 00:00:00;119;de
yearly;2019-12-23;2020-12-23 00:00:00;119;usa
monthly;2019-12-23;2020-01-23 00:00:00;12;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;france   
monthly;2019-12-23;2020-01-23 00:00:00;12;us
monthly;2019-12-23;2020-01-23 00:00:00;12;grmany
yearly;2019-12-23;2020-12-23 00:00:00;119;france
monthly;2019-12-23;2020-01-23 00:00:00;12;grmany
monthly;2019-12-23;2020-01-23 00:00:00;12;US
monthly;2019-12-23;2020-01-23 00:00:00;12;germany
monthly;2019-12-23;2020-01-23 00:00:00;12;germany
yearly;2019-12-23;2020-12-23 00:00:00;119;US
monthly;2019-12-23;2020-01-23 00:00:00;12;france
monthly;2019-12-23;2020-01-23 00:00:00;12;france
monthly;2019-12-23;2020-01-23 00:00:00;12;germany
yearly;2019-12-23;2020-12-23 00:00:00;119;france
monthly;2019-12-23;2020-01-23 00:00:00;12;grmany
monthly;2019-12-23;2020-01-23 00:00:00;12;us
monthly;2019-12-23;2020-01-23 00:00:00;12;germany
monthly;2019-12-23;2020-01-23 00:00:00;12;us
monthly;2019-12-23;2020-01-23 00:00:00;12;grmany
monthly;2019-12-23;2020-01-23 00:00:00;12;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;france   
yearly;2019-12-23;2020-12-23 00:00:00;119;grmany
monthly;2019-12-23;2020-01-23 00:00:00;12;usa
yearly;2019-12-23;2020-12-23 00:00:00;119;grmany
yearly;2019-12-23;2020-12-23 00:00:00;119;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;FR
monthly;2019-12-23;2020-01-23 00:00:00;12;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;france
monthly;2019-12-23;2020-01-23 00:00:00;12;france   
yearly;2019-12-23;2020-12-23 00:00:00;119;france
monthly;2019-12-23;2020-01-23 00:00:00;12;usa
monthly;2019-12-23;2020-01-23 00:00:00;12;FR
monthly;2019-12-23;2020-01-23 00:00:00;12;FR
yearly;2019-12-23;2020-12-23 00:00:00;119;US
yearly;2019-12-23;2020-12-23 00:00:00;119;de
yearly;2019-12-23;2020-12-23 00:00:00;119;france
monthly;2019-12-23;2020-01-23 00:00:00;12;us
monthly;2019-12-23;2020-01-23 00:00:00;12;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;us
yearly;2019-12-23;2020-12-23 00:00:00;119;FR
yearly;2019-12-23;2020-12-23 00:00:00;119;DE
monthly;2019-12-23;2020-01-23 00:00:00;12;usa
